date,swing_high,swing_low,fibonacci_level,fibonacci_price,price_diff,trend_direction,time_duration_days
2023-07-26 10:35:00+05:30,19825.6,19615.95,23.6%,19776.1226,49.47739999999976,sideways,0
2023-07-26 10:35:00+05:30,19825.6,19615.95,38.2%,19745.5137,80.08629999999903,sideways,0
2023-07-26 10:35:00+05:30,19825.6,19615.95,50%,19720.775,104.82499999999709,sideways,0
2023-07-26 10:35:00+05:30,19825.6,19615.95,61.8%,19696.0363,129.5636999999988,sideways,0
2023-07-26 10:35:00+05:30,19825.6,19615.95,78.6%,19660.8151,164.78489999999874,sideways,0
2023-07-27 09:40:00+05:30,19867.55,19747.4,23.6%,19839.1946,28.355400000000373,sideways,0
2023-07-27 09:40:00+05:30,19867.55,19747.4,38.2%,19821.6527,45.89730000000054,sideways,0
2023-07-27 09:40:00+05:30,19867.55,19747.4,50%,19807.475,60.07500000000073,sideways,0
2023-07-27 09:40:00+05:30,19867.55,19747.4,61.8%,19793.297300000002,74.25269999999728,sideways,0
2023-07-27 09:40:00+05:30,19867.55,19747.4,78.6%,19773.112100000002,94.43789999999717,sideways,0
2023-08-01 09:15:00+05:30,19795.6,19563.1,23.6%,19740.73,54.86999999999898,sideways,3
2023-08-01 09:15:00+05:30,19795.6,19563.1,38.2%,19706.785,88.81499999999869,sideways,3
2023-08-01 09:15:00+05:30,19795.6,19563.1,50%,19679.35,116.25,sideways,3
2023-08-01 09:15:00+05:30,19795.6,19563.1,61.8%,19651.914999999997,143.6850000000013,sideways,3
2023-08-01 09:15:00+05:30,19795.6,19563.1,78.6%,19612.855,182.74499999999898,sideways,3
2023-08-01 13:35:00+05:30,19765.7,19704.6,23.6%,19751.2804,14.419600000001083,sideways,0
2023-08-01 13:35:00+05:30,19765.7,19704.6,38.2%,19742.3598,23.34020000000237,sideways,0
2023-08-01 13:35:00+05:30,19765.7,19704.6,50%,19735.15,30.549999999999272,sideways,0
2023-08-01 13:35:00+05:30,19765.7,19704.6,61.8%,19727.9402,37.759799999999814,sideways,0
2023-08-01 13:35:00+05:30,19765.7,19704.6,78.6%,19717.6754,48.024600000000646,sideways,0
2023-08-04 12:20:00+05:30,19538.85,19297.85,23.6%,19481.974,56.876000000000204,sideways,0
2023-08-04 12:20:00+05:30,19538.85,19297.85,38.2%,19446.787999999997,92.06200000000172,sideways,0
2023-08-04 12:20:00+05:30,19538.85,19297.85,50%,19418.35,120.5,sideways,0
2023-08-04 12:20:00+05:30,19538.85,19297.85,61.8%,19389.912,148.93799999999828,sideways,0
2023-08-04 12:20:00+05:30,19538.85,19297.85,78.6%,19349.424,189.42599999999948,sideways,0
2023-08-08 09:15:00+05:30,19634.4,19450.7,23.6%,19591.0468,43.35320000000138,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,38.2%,19564.2266,70.17339999999967,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,50%,19542.550000000003,91.84999999999854,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,61.8%,19520.8734,113.52660000000105,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,78.6%,19490.0118,144.38820000000123,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,23.6%,19591.0468,43.35320000000138,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,38.2%,19564.2266,70.17339999999967,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,50%,19542.550000000003,91.84999999999854,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,61.8%,19520.8734,113.52660000000105,sideways,3
2023-08-08 09:15:00+05:30,19634.4,19450.7,78.6%,19490.0118,144.38820000000123,sideways,3
2023-08-08 14:30:00+05:30,19597.25,19533.45,23.6%,19582.1932,15.056799999998475,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,38.2%,19572.8784,24.37159999999858,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,50%,19565.35,31.900000000001455,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,61.8%,19557.8216,39.42840000000069,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,78.6%,19547.1032,50.14679999999862,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,23.6%,19582.1932,15.056799999998475,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,38.2%,19572.8784,24.37159999999858,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,50%,19565.35,31.900000000001455,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,61.8%,19557.8216,39.42840000000069,sideways,0
2023-08-08 14:30:00+05:30,19597.25,19533.45,78.6%,19547.1032,50.14679999999862,sideways,0
2023-08-09 15:15:00+05:30,19645.5,19468.25,23.6%,19603.669,41.83099999999831,sideways,0
2023-08-09 15:15:00+05:30,19645.5,19468.25,38.2%,19577.7905,67.70950000000084,sideways,0
2023-08-09 15:15:00+05:30,19645.5,19468.25,50%,19556.875,88.625,sideways,0
2023-08-09 15:15:00+05:30,19645.5,19468.25,61.8%,19535.9595,109.54049999999916,sideways,0
2023-08-09 15:15:00+05:30,19645.5,19468.25,78.6%,19506.1815,139.31850000000122,sideways,0
2023-08-10 13:15:00+05:30,19599.0,19496.3,23.6%,19574.7628,24.237199999999575,sideways,0
2023-08-10 13:15:00+05:30,19599.0,19496.3,38.2%,19559.7686,39.231400000000576,sideways,0
2023-08-10 13:15:00+05:30,19599.0,19496.3,50%,19547.65,51.349999999998545,sideways,0
2023-08-10 13:15:00+05:30,19599.0,19496.3,61.8%,19535.5314,63.46860000000015,sideways,0
2023-08-10 13:15:00+05:30,19599.0,19496.3,78.6%,19518.2778,80.72220000000016,sideways,0
2023-08-11 13:20:00+05:30,19492.65,19435.25,23.6%,19479.103600000002,13.546399999999267,sideways,0
2023-08-11 13:20:00+05:30,19492.65,19435.25,38.2%,19470.7232,21.926800000001094,sideways,0
2023-08-11 13:20:00+05:30,19492.65,19435.25,50%,19463.95,28.700000000000728,sideways,0
2023-08-11 13:20:00+05:30,19492.65,19435.25,61.8%,19457.1768,35.47320000000036,sideways,0
2023-08-11 13:20:00+05:30,19492.65,19435.25,78.6%,19447.5336,45.11640000000261,sideways,0
2023-08-14 15:00:00+05:30,19465.3,19258.2,23.6%,19416.4244,48.875599999999395,sideways,0
2023-08-14 15:00:00+05:30,19465.3,19258.2,38.2%,19386.1878,79.11219999999958,sideways,0
2023-08-14 15:00:00+05:30,19465.3,19258.2,50%,19361.75,103.54999999999927,sideways,0
2023-08-14 15:00:00+05:30,19465.3,19258.2,61.8%,19337.3122,127.98779999999897,sideways,0
2023-08-14 15:00:00+05:30,19465.3,19258.2,78.6%,19302.5194,162.78059999999823,sideways,0
2023-08-16 15:05:00+05:30,19482.75,19319.25,23.6%,19444.164,38.58599999999933,sideways,0
2023-08-16 15:05:00+05:30,19482.75,19319.25,38.2%,19420.293,62.456999999998516,sideways,0
2023-08-16 15:05:00+05:30,19482.75,19319.25,50%,19401.0,81.75,sideways,0
2023-08-16 15:05:00+05:30,19482.75,19319.25,61.8%,19381.707,101.04300000000148,sideways,0
2023-08-16 15:05:00+05:30,19482.75,19319.25,78.6%,19354.239,128.5109999999986,sideways,0
2023-08-17 14:50:00+05:30,19387.35,19319.25,23.6%,19371.2784,16.071599999999307,sideways,1
2023-08-17 14:50:00+05:30,19387.35,19319.25,38.2%,19361.3358,26.0141999999978,sideways,1
2023-08-17 14:50:00+05:30,19387.35,19319.25,50%,19353.3,34.04999999999927,sideways,1
2023-08-17 14:50:00+05:30,19387.35,19319.25,61.8%,19345.264199999998,42.085800000000745,sideways,1
2023-08-17 14:50:00+05:30,19387.35,19319.25,78.6%,19333.8234,53.526599999997416,sideways,1
2023-08-18 14:15:00+05:30,19373.8,19260.45,23.6%,19347.0494,26.750599999999395,sideways,0
2023-08-18 14:15:00+05:30,19373.8,19260.45,38.2%,19330.5003,43.299699999999575,sideways,0
2023-08-18 14:15:00+05:30,19373.8,19260.45,50%,19317.125,56.67499999999927,sideways,0
2023-08-18 14:15:00+05:30,19373.8,19260.45,61.8%,19303.7497,70.05029999999897,sideways,0
2023-08-18 14:15:00+05:30,19373.8,19260.45,78.6%,19284.7069,89.09309999999823,sideways,0
2023-08-22 09:45:00+05:30,19443.5,19376.45,23.6%,19427.6762,15.8237999999983,sideways,0
2023-08-22 09:45:00+05:30,19443.5,19376.45,38.2%,19417.8869,25.613099999998667,sideways,0
2023-08-22 09:45:00+05:30,19443.5,19376.45,50%,19409.975,33.525000000001455,sideways,0
2023-08-22 09:45:00+05:30,19443.5,19376.45,61.8%,19402.0631,41.436900000000605,sideways,0
2023-08-22 09:45:00+05:30,19443.5,19376.45,78.6%,19390.7987,52.70130000000063,sideways,0
2023-08-23 09:15:00+05:30,19450.2,19376.45,23.6%,19432.795000000002,17.404999999998836,sideways,1
2023-08-23 09:15:00+05:30,19450.2,19376.45,38.2%,19422.0275,28.172500000000582,sideways,1
2023-08-23 09:15:00+05:30,19450.2,19376.45,50%,19413.325,36.875,sideways,1
2023-08-23 09:15:00+05:30,19450.2,19376.45,61.8%,19404.6225,45.57749999999942,sideways,1
2023-08-23 09:15:00+05:30,19450.2,19376.45,78.6%,19392.232500000002,57.967499999998836,sideways,1
2023-08-24 09:50:00+05:30,19584.45,19366.85,23.6%,19533.0964,51.35360000000219,sideways,0
2023-08-24 09:50:00+05:30,19584.45,19366.85,38.2%,19501.3268,83.12320000000182,sideways,0
2023-08-24 09:50:00+05:30,19584.45,19366.85,50%,19475.65,108.79999999999927,sideways,0
2023-08-24 09:50:00+05:30,19584.45,19366.85,61.8%,19449.9732,134.47680000000037,sideways,0
2023-08-24 09:50:00+05:30,19584.45,19366.85,78.6%,19413.4164,171.03360000000248,sideways,0
2023-08-29 09:15:00+05:30,19377.9,19291.5,23.6%,19357.5096,20.390400000000227,sideways,0
2023-08-29 09:15:00+05:30,19377.9,19291.5,38.2%,19344.895200000003,33.004799999998795,sideways,0
2023-08-29 09:15:00+05:30,19377.9,19291.5,50%,19334.7,43.20000000000073,sideways,0
2023-08-29 09:15:00+05:30,19377.9,19291.5,61.8%,19324.5048,53.39520000000266,sideways,0
2023-08-29 09:15:00+05:30,19377.9,19291.5,78.6%,19309.9896,67.91040000000066,sideways,0
2023-08-30 11:30:00+05:30,19452.8,19309.95,23.6%,19419.0874,33.71259999999893,sideways,0
2023-08-30 11:30:00+05:30,19452.8,19309.95,38.2%,19398.2313,54.56869999999981,sideways,0
2023-08-30 11:30:00+05:30,19452.8,19309.95,50%,19381.375,71.42499999999927,sideways,0
2023-08-30 11:30:00+05:30,19452.8,19309.95,61.8%,19364.5187,88.28129999999874,sideways,0
2023-08-30 11:30:00+05:30,19452.8,19309.95,78.6%,19340.5199,112.28009999999995,sideways,0
2023-09-04 09:15:00+05:30,19526.8,19224.6,23.6%,19455.480799999998,71.31920000000173,sideways,3
2023-09-04 09:15:00+05:30,19526.8,19224.6,38.2%,19411.3596,115.4403999999995,sideways,3
2023-09-04 09:15:00+05:30,19526.8,19224.6,50%,19375.699999999997,151.10000000000218,sideways,3
2023-09-04 09:15:00+05:30,19526.8,19224.6,61.8%,19340.040399999998,186.75960000000123,sideways,3
2023-09-04 09:15:00+05:30,19526.8,19224.6,78.6%,19289.2708,237.52920000000086,sideways,3
2023-09-05 11:55:00+05:30,19587.05,19224.6,23.6%,19501.5118,85.53819999999905,sideways,4
2023-09-05 11:55:00+05:30,19587.05,19224.6,38.2%,19448.5941,138.45590000000084,sideways,4
2023-09-05 11:55:00+05:30,19587.05,19224.6,50%,19405.824999999997,181.22500000000218,sideways,4
2023-09-05 11:55:00+05:30,19587.05,19224.6,61.8%,19363.0559,223.9940999999999,sideways,4
2023-09-05 11:55:00+05:30,19587.05,19224.6,78.6%,19302.1643,284.8856999999989,sideways,4
2023-09-06 09:40:00+05:30,19604.85,19525.75,23.6%,19586.182399999998,18.667600000000675,sideways,0
2023-09-06 09:40:00+05:30,19604.85,19525.75,38.2%,19574.6338,30.216199999998935,sideways,0
2023-09-06 09:40:00+05:30,19604.85,19525.75,50%,19565.3,39.54999999999927,sideways,0
2023-09-06 09:40:00+05:30,19604.85,19525.75,61.8%,19555.9662,48.88379999999961,sideways,0
2023-09-06 09:40:00+05:30,19604.85,19525.75,78.6%,19542.6774,62.172599999998056,sideways,0
2023-09-12 09:15:00+05:30,20110.35,19491.5,23.6%,19964.3014,146.04859999999826,sideways,5
2023-09-12 09:15:00+05:30,20110.35,19491.5,38.2%,19873.9493,236.40069999999832,sideways,5
2023-09-12 09:15:00+05:30,20110.35,19491.5,50%,19800.925,309.4249999999993,sideways,5
2023-09-12 09:15:00+05:30,20110.35,19491.5,61.8%,19727.9007,382.4493000000002,sideways,5
2023-09-12 09:15:00+05:30,20110.35,19491.5,78.6%,19623.9339,486.41609999999855,sideways,5
2023-09-14 09:40:00+05:30,20167.65,20053.4,23.6%,20140.687,26.962999999999738,sideways,0
2023-09-14 09:40:00+05:30,20167.65,20053.4,38.2%,20124.006500000003,43.64349999999831,sideways,0
2023-09-14 09:40:00+05:30,20167.65,20053.4,50%,20110.525,57.125,sideways,0
2023-09-14 09:40:00+05:30,20167.65,20053.4,61.8%,20097.0435,70.60650000000169,sideways,0
2023-09-14 09:40:00+05:30,20167.65,20053.4,78.6%,20077.8495,89.8005000000012,sideways,0
2023-09-15 15:00:00+05:30,20222.45,20134.6,23.6%,20201.7174,20.732599999999366,sideways,0
2023-09-15 15:00:00+05:30,20222.45,20134.6,38.2%,20188.8913,33.55870000000141,sideways,0
2023-09-15 15:00:00+05:30,20222.45,20134.6,50%,20178.525,43.92499999999927,sideways,0
2023-09-15 15:00:00+05:30,20222.45,20134.6,61.8%,20168.1587,54.291300000000774,sideways,0
2023-09-15 15:00:00+05:30,20222.45,20134.6,78.6%,20153.3999,69.05010000000038,sideways,0
2023-09-18 11:45:00+05:30,20195.35,20123.35,23.6%,20178.358,16.99199999999837,sideways,0
2023-09-18 11:45:00+05:30,20195.35,20123.35,38.2%,20167.845999999998,27.504000000000815,sideways,0
2023-09-18 11:45:00+05:30,20195.35,20123.35,50%,20159.35,36.0,sideways,0
2023-09-18 11:45:00+05:30,20195.35,20123.35,61.8%,20150.854,44.495999999999185,sideways,0
2023-09-18 11:45:00+05:30,20195.35,20123.35,78.6%,20138.757999999998,56.59200000000055,sideways,0
2023-09-22 09:20:00+05:30,19792.15,20123.35,23.6%,19870.3132,-78.16319999999905,downtrend,4
2023-09-22 09:20:00+05:30,19792.15,20123.35,38.2%,19918.6684,-126.5183999999972,downtrend,4
2023-09-22 09:20:00+05:30,19792.15,20123.35,50%,19957.75,-165.59999999999854,downtrend,4
2023-09-22 09:20:00+05:30,19792.15,20123.35,61.8%,19996.8316,-204.6815999999999,downtrend,4
2023-09-22 09:20:00+05:30,19792.15,20123.35,78.6%,20052.4732,-260.3231999999989,downtrend,4
2023-09-22 12:35:00+05:30,19798.65,19665.45,23.6%,19767.2148,31.435199999999895,sideways,0
2023-09-22 12:35:00+05:30,19798.65,19665.45,38.2%,19747.767600000003,50.8823999999986,sideways,0
2023-09-22 12:35:00+05:30,19798.65,19665.45,50%,19732.050000000003,66.59999999999854,sideways,0
2023-09-22 12:35:00+05:30,19798.65,19665.45,61.8%,19716.3324,82.31760000000213,sideways,0
2023-09-22 12:35:00+05:30,19798.65,19665.45,78.6%,19693.9548,104.69520000000193,sideways,0
2023-09-25 13:00:00+05:30,19734.15,19602.05,23.6%,19702.9744,31.175600000002305,sideways,0
2023-09-25 13:00:00+05:30,19734.15,19602.05,38.2%,19683.6878,50.46220000000176,sideways,0
2023-09-25 13:00:00+05:30,19734.15,19602.05,50%,19668.1,66.05000000000291,sideways,0
2023-09-25 13:00:00+05:30,19734.15,19602.05,61.8%,19652.5122,81.63780000000042,sideways,0
2023-09-25 13:00:00+05:30,19734.15,19602.05,78.6%,19630.3194,103.83060000000114,sideways,0
2023-09-28 09:15:00+05:30,19766.65,19554.0,23.6%,19716.4646,50.18540000000212,sideways,0
2023-09-28 09:15:00+05:30,19766.65,19554.0,38.2%,19685.4177,81.23229999999967,sideways,0
2023-09-28 09:15:00+05:30,19766.65,19554.0,50%,19660.325,106.32500000000073,sideways,0
2023-09-28 09:15:00+05:30,19766.65,19554.0,61.8%,19635.2323,131.4177000000018,sideways,0
2023-09-28 09:15:00+05:30,19766.65,19554.0,78.6%,19599.5071,167.14290000000256,sideways,0
2023-09-29 14:30:00+05:30,19726.25,19492.1,23.6%,19670.9906,55.259399999999005,sideways,0
2023-09-29 14:30:00+05:30,19726.25,19492.1,38.2%,19636.8047,89.4452999999994,sideways,0
2023-09-29 14:30:00+05:30,19726.25,19492.1,50%,19609.175,117.07500000000073,sideways,0
2023-09-29 14:30:00+05:30,19726.25,19492.1,61.8%,19581.545299999998,144.70470000000205,sideways,0
2023-09-29 14:30:00+05:30,19726.25,19492.1,78.6%,19542.2081,184.04190000000017,sideways,0
2023-10-03 13:50:00+05:30,19567.5,19479.65,23.6%,19546.7674,20.732599999999366,sideways,0
2023-10-03 13:50:00+05:30,19567.5,19479.65,38.2%,19533.941300000002,33.55869999999777,sideways,0
2023-10-03 13:50:00+05:30,19567.5,19479.65,50%,19523.575,43.92499999999927,sideways,0
2023-10-03 13:50:00+05:30,19567.5,19479.65,61.8%,19513.2087,54.291300000000774,sideways,0
2023-10-03 13:50:00+05:30,19567.5,19479.65,78.6%,19498.4499,69.05010000000038,sideways,0
2023-10-05 11:20:00+05:30,19576.95,19333.6,23.6%,19519.5194,57.430599999999686,sideways,0
2023-10-05 11:20:00+05:30,19576.95,19333.6,38.2%,19483.9903,92.95969999999943,sideways,0
2023-10-05 11:20:00+05:30,19576.95,19333.6,50%,19455.275,121.67499999999927,sideways,0
2023-10-05 11:20:00+05:30,19576.95,19333.6,61.8%,19426.559699999998,150.39030000000275,sideways,0
2023-10-05 11:20:00+05:30,19576.95,19333.6,78.6%,19385.6769,191.27310000000216,sideways,0
2023-10-06 10:55:00+05:30,19658.2,19333.6,23.6%,19581.5944,76.60559999999896,sideways,1
2023-10-06 10:55:00+05:30,19658.2,19333.6,38.2%,19534.2028,123.99720000000161,sideways,1
2023-10-06 10:55:00+05:30,19658.2,19333.6,50%,19495.9,162.29999999999927,sideways,1
2023-10-06 10:55:00+05:30,19658.2,19333.6,61.8%,19457.5972,200.60280000000057,sideways,1
2023-10-06 10:55:00+05:30,19658.2,19333.6,78.6%,19403.0644,255.13560000000143,sideways,1
2023-10-06 15:00:00+05:30,19675.75,19333.6,23.6%,19595.0026,80.7474000000002,sideways,2
2023-10-06 15:00:00+05:30,19675.75,19333.6,38.2%,19545.0487,130.70130000000063,sideways,2
2023-10-06 15:00:00+05:30,19675.75,19333.6,50%,19504.675,171.07500000000073,sideways,2
2023-10-06 15:00:00+05:30,19675.75,19333.6,61.8%,19464.3013,211.44870000000083,sideways,2
2023-10-06 15:00:00+05:30,19675.75,19333.6,78.6%,19406.820099999997,268.9299000000028,sideways,2
2023-10-11 10:40:00+05:30,19839.2,19495.65,23.6%,19758.1222,81.07779999999912,sideways,1
2023-10-11 10:40:00+05:30,19839.2,19495.65,38.2%,19707.963900000002,131.23609999999826,sideways,1
2023-10-11 10:40:00+05:30,19839.2,19495.65,50%,19667.425000000003,171.77499999999782,sideways,1
2023-10-11 10:40:00+05:30,19839.2,19495.65,61.8%,19626.8861,212.313900000001,sideways,1
2023-10-11 10:40:00+05:30,19839.2,19495.65,78.6%,19569.169700000002,270.03029999999853,sideways,1
2023-10-12 09:15:00+05:30,19843.3,19782.05,23.6%,19828.844999999998,14.455000000001746,sideways,0
2023-10-12 09:15:00+05:30,19843.3,19782.05,38.2%,19819.9025,23.397499999999127,sideways,0
2023-10-12 09:15:00+05:30,19843.3,19782.05,50%,19812.675,30.625,sideways,0
2023-10-12 09:15:00+05:30,19843.3,19782.05,61.8%,19805.4475,37.85250000000087,sideways,0
2023-10-12 09:15:00+05:30,19843.3,19782.05,78.6%,19795.157499999998,48.142500000001746,sideways,0
2023-10-12 12:00:00+05:30,19833.35,19772.65,23.6%,19819.0248,14.325199999999313,sideways,0
2023-10-12 12:00:00+05:30,19833.35,19772.65,38.2%,19810.1626,23.18739999999889,sideways,0
2023-10-12 12:00:00+05:30,19833.35,19772.65,50%,19803.0,30.349999999998545,sideways,0
2023-10-12 12:00:00+05:30,19833.35,19772.65,61.8%,19795.8374,37.5125999999982,sideways,0
2023-10-12 12:00:00+05:30,19833.35,19772.65,78.6%,19785.6398,47.71019999999771,sideways,0
2023-10-13 14:20:00+05:30,19805.4,19635.3,23.6%,19765.256400000002,40.143599999999424,sideways,0
2023-10-13 14:20:00+05:30,19805.4,19635.3,38.2%,19740.4218,64.97820000000138,sideways,0
2023-10-13 14:20:00+05:30,19805.4,19635.3,50%,19720.35,85.05000000000291,sideways,0
2023-10-13 14:20:00+05:30,19805.4,19635.3,61.8%,19700.2782,105.1218000000008,sideways,0
2023-10-13 14:20:00+05:30,19805.4,19635.3,78.6%,19671.701399999998,133.69860000000335,sideways,0
2023-10-17 09:15:00+05:30,19849.75,19718.8,23.6%,19818.8458,30.904200000000856,sideways,0
2023-10-17 09:15:00+05:30,19849.75,19718.8,38.2%,19799.7271,50.022899999999936,sideways,0
2023-10-17 09:15:00+05:30,19849.75,19718.8,50%,19784.275,65.47499999999854,sideways,0
2023-10-17 09:15:00+05:30,19849.75,19718.8,61.8%,19768.8229,80.92710000000079,sideways,0
2023-10-17 09:15:00+05:30,19849.75,19718.8,78.6%,19746.8233,102.92669999999998,sideways,0
2023-10-17 13:20:00+05:30,19848.05,19718.8,23.6%,19817.547,30.50300000000061,sideways,0
2023-10-17 13:20:00+05:30,19848.05,19718.8,38.2%,19798.676499999998,49.37350000000151,sideways,0
2023-10-17 13:20:00+05:30,19848.05,19718.8,50%,19783.425,64.625,sideways,0
2023-10-17 13:20:00+05:30,19848.05,19718.8,61.8%,19768.1735,79.87649999999849,sideways,0
2023-10-17 13:20:00+05:30,19848.05,19718.8,78.6%,19746.4595,101.59049999999843,sideways,0
2023-10-18 10:05:00+05:30,19840.95,19718.8,23.6%,19812.1226,28.827400000001944,sideways,1
2023-10-18 10:05:00+05:30,19840.95,19718.8,38.2%,19794.2887,46.661299999999756,sideways,1
2023-10-18 10:05:00+05:30,19840.95,19718.8,50%,19779.875,61.07500000000073,sideways,1
2023-10-18 10:05:00+05:30,19840.95,19718.8,61.8%,19765.4613,75.4887000000017,sideways,1
2023-10-18 10:05:00+05:30,19840.95,19718.8,78.6%,19744.9401,96.00990000000093,sideways,1
2023-10-19 14:05:00+05:30,19681.8,19512.35,23.6%,19641.8098,39.990200000000186,sideways,0
2023-10-19 14:05:00+05:30,19681.8,19512.35,38.2%,19617.070099999997,64.72990000000209,sideways,0
2023-10-19 14:05:00+05:30,19681.8,19512.35,50%,19597.074999999997,84.72500000000218,sideways,0
2023-10-19 14:05:00+05:30,19681.8,19512.35,61.8%,19577.0799,104.72009999999864,sideways,0
2023-10-19 14:05:00+05:30,19681.8,19512.35,78.6%,19548.612299999997,133.18770000000222,sideways,0
2023-10-31 09:15:00+05:30,19233.7,18940.0,23.6%,19164.3868,69.3132000000005,sideways,0
2023-10-31 09:15:00+05:30,19233.7,18940.0,38.2%,19121.5066,112.19340000000011,sideways,0
2023-10-31 09:15:00+05:30,19233.7,18940.0,50%,19086.85,146.85000000000218,sideways,0
2023-10-31 09:15:00+05:30,19233.7,18940.0,61.8%,19052.1934,181.50660000000062,sideways,0
2023-10-31 09:15:00+05:30,19233.7,18940.0,78.6%,19002.8518,230.84820000000036,sideways,0
2023-10-31 14:30:00+05:30,19145.9,19064.7,23.6%,19126.736800000002,19.16319999999905,sideways,0
2023-10-31 14:30:00+05:30,19145.9,19064.7,38.2%,19114.8816,31.018400000000838,sideways,0
2023-10-31 14:30:00+05:30,19145.9,19064.7,50%,19105.300000000003,40.599999999998545,sideways,0
2023-10-31 14:30:00+05:30,19145.9,19064.7,61.8%,19095.7184,50.18159999999989,sideways,0
2023-10-31 14:30:00+05:30,19145.9,19064.7,78.6%,19082.076800000003,63.823199999998906,sideways,0
2023-11-01 12:25:00+05:30,19065.45,19019.65,23.6%,19054.641200000002,10.808799999998882,sideways,0
2023-11-01 12:25:00+05:30,19065.45,19019.65,38.2%,19047.954400000002,17.495599999998376,sideways,0
2023-11-01 12:25:00+05:30,19065.45,19019.65,50%,19042.550000000003,22.899999999997817,sideways,0
2023-11-01 12:25:00+05:30,19065.45,19019.65,61.8%,19037.1456,28.304400000000896,sideways,0
2023-11-01 12:25:00+05:30,19065.45,19019.65,78.6%,19029.4512,35.99880000000121,sideways,0
2023-11-02 09:40:00+05:30,19175.25,18973.7,23.6%,19127.6842,47.56580000000031,sideways,0
2023-11-02 09:40:00+05:30,19175.25,18973.7,38.2%,19098.2579,76.99209999999948,sideways,0
2023-11-02 09:40:00+05:30,19175.25,18973.7,50%,19074.475,100.77500000000146,sideways,0
2023-11-02 09:40:00+05:30,19175.25,18973.7,61.8%,19050.6921,124.55789999999979,sideways,0
2023-11-02 09:40:00+05:30,19175.25,18973.7,78.6%,19016.8317,158.41830000000118,sideways,0
2023-11-03 11:05:00+05:30,19276.25,19064.15,23.6%,19226.1944,50.055599999999686,sideways,0
2023-11-03 11:05:00+05:30,19276.25,19064.15,38.2%,19195.2278,81.02219999999943,sideways,0
2023-11-03 11:05:00+05:30,19276.25,19064.15,50%,19170.2,106.04999999999927,sideways,0
2023-11-03 11:05:00+05:30,19276.25,19064.15,61.8%,19145.1722,131.07779999999912,sideways,0
2023-11-03 11:05:00+05:30,19276.25,19064.15,78.6%,19109.5394,166.71059999999852,sideways,0
2023-11-06 10:20:00+05:30,19371.65,19210.9,23.6%,19333.713,37.93700000000172,sideways,2
2023-11-06 10:20:00+05:30,19371.65,19210.9,38.2%,19310.2435,61.40650000000096,sideways,2
2023-11-06 10:20:00+05:30,19371.65,19210.9,50%,19291.275,80.375,sideways,2
2023-11-06 10:20:00+05:30,19371.65,19210.9,61.8%,19272.306500000002,99.34349999999904,sideways,2
2023-11-06 10:20:00+05:30,19371.65,19210.9,78.6%,19245.3005,126.34950000000026,sideways,2
2023-11-06 15:25:00+05:30,19423.0,19210.9,23.6%,19372.9444,50.055599999999686,sideways,3
2023-11-06 15:25:00+05:30,19423.0,19210.9,38.2%,19341.9778,81.02219999999943,sideways,3
2023-11-06 15:25:00+05:30,19423.0,19210.9,50%,19316.95,106.04999999999927,sideways,3
2023-11-06 15:25:00+05:30,19423.0,19210.9,61.8%,19291.9222,131.07779999999912,sideways,3
2023-11-06 15:25:00+05:30,19423.0,19210.9,78.6%,19256.2894,166.71059999999852,sideways,3
2023-11-08 09:15:00+05:30,19455.7,19329.1,23.6%,19425.8224,29.877599999999802,sideways,0
2023-11-08 09:15:00+05:30,19455.7,19329.1,38.2%,19407.3388,48.36119999999937,sideways,0
2023-11-08 09:15:00+05:30,19455.7,19329.1,50%,19392.4,63.29999999999927,sideways,0
2023-11-08 09:15:00+05:30,19455.7,19329.1,61.8%,19377.461199999998,78.23880000000281,sideways,0
2023-11-08 09:15:00+05:30,19455.7,19329.1,78.6%,19356.1924,99.50760000000082,sideways,0
2023-11-08 14:00:00+05:30,19464.4,19329.1,23.6%,19432.4692,31.93080000000191,sideways,1
2023-11-08 14:00:00+05:30,19464.4,19329.1,38.2%,19412.7154,51.6846000000005,sideways,1
2023-11-08 14:00:00+05:30,19464.4,19329.1,50%,19396.75,67.65000000000146,sideways,1
2023-11-08 14:00:00+05:30,19464.4,19329.1,61.8%,19380.7846,83.61540000000241,sideways,1
2023-11-08 14:00:00+05:30,19464.4,19329.1,78.6%,19358.0542,106.34580000000278,sideways,1
